,,,,,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name,Sensor_Package_Name
229,practice care ,2025-04-09T16:17:59.000,42.0016482,-87.665930838,81.0,2.0,2.0,2.0,30.0
230,practice care ,2025-04-09T16:18:00.000,42.001653988,-87.665927455,81.0,2.0,2.0,2.0,30.0
231,practice care ,2025-04-09T16:18:01.000,42.001635084,-87.665932522,81.0,2.0,2.0,2.0,29.0
232,practice care ,2025-04-09T16:18:02.000,42.001646505,-87.665939717,81.0,2.0,2.0,2.0,29.0
233,practice care ,2025-04-09T16:18:03.000,42.001640419,-87.665944322,81.0,1.0,1.0,1.0,29.0
234,practice care ,2025-04-09T16:18:04.000,42.001666835,-87.665921118,81.0,1.0,1.0,1.0,29.0
235,practice care ,2025-04-09T16:18:05.000,42.001666835,-87.665921118,81.0,1.0,1.0,1.0,29.0
236,practice care ,2025-04-09T16:18:06.000,42.001666835,-87.665921118,81.0,2.0,2.0,2.0,29.0
237,practice care ,2025-04-09T16:18:07.000,42.001666835,-87.665921118,81.0,2.0,2.0,2.0,28.0
238,practice care ,2025-04-09T16:18:08.000,42.001666835,-87.665921118,81.0,2.0,2.0,2.0,28.0
239,practice care ,2025-04-09T16:18:09.000,42.001664093,-87.66592623,81.0,2.0,2.0,2.0,28.0
240,practice care ,2025-04-09T16:18:10.000,42.001664117,-87.665926184,81.0,2.0,2.0,2.0,28.0
241,practice care ,2025-04-09T16:18:11.000,42.001664123,-87.665926175,81.0,2.0,2.0,2.0,28.0
242,practice care ,2025-04-09T16:18:12.000,42.001664062,-87.665925402,81.0,2.0,2.0,2.0,28.0
243,practice care ,2025-04-09T16:18:13.000,42.001667756,-87.665916922,81.0,2.0,2.0,2.0,28.0
244,practice care ,2025-04-09T16:18:14.000,42.001668926,-87.66591724,81.0,2.0,2.0,2.0,28.0
245,practice care ,2025-04-09T16:18:15.000,42.001677448,-87.665880915,81.0,1.0,1.0,1.0,28.0
246,practice care ,2025-04-09T16:18:16.000,42.001674554,-87.6659011,81.0,1.0,1.0,1.0,28.0
247,practice care ,2025-04-09T16:18:17.000,42.001662143,-87.665927632,81.0,2.0,2.0,2.0,28.0
248,practice care ,2025-04-09T16:18:18.000,42.001671253,-87.665916009,81.0,2.0,2.0,2.0,28.0
249,practice care ,2025-04-09T16:18:19.000,42.001671253,-87.665916009,81.0,1.0,1.0,1.0,28.0
